Aadhaar,Date,Grains,Pulses,Other Fruits,Leafy Vegetables,Other Vegetables,Dairy,"Meat, Poultry and Fish",Vitamin A Rich,Nuts and Seeds,Eggs,Junk Foods
001234567300,2021-09-03,1,1,0,0,0,0,0,0,0,0,1
001234567300,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567300,2021-09-05,1,0,0,0,0,0,0,0,0,0,1
001234567300,2021-09-06,1,0,0,0,0,0,0,0,0,1,1
001234567300,2021-09-07,1,0,0,0,0,0,0,0,0,0,1
001234567300,2021-10-01,1,1,0,0,0,0,0,0,0,0,1
001234567300,2021-10-02,1,1,0,0,0,0,1,0,0,0,1
001234567300,2021-10-03,1,0,0,0,0,0,0,0,0,0,0
001234567300,2021-10-04,1,1,0,0,0,0,0,0,0,0,0
001234567300,2021-10-05,1,1,0,0,0,0,0,0,0,0,0
001234567300,2021-10-06,1,1,0,0,0,0,0,0,0,0,0
001234567300,2021-10-07,1,1,0,0,0,0,0,0,0,0,0
001234567301,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-07-04,1,0,0,0,0,0,0,0,0,0,1
001234567301,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-08-02,1,0,0,0,0,1,0,0,0,0,1
001234567301,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-08-04,1,0,0,0,0,0,0,0,0,0,1
001234567301,2021-08-05,1,1,0,1,0,0,0,0,0,0,1
001234567301,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-08-07,1,0,0,0,1,0,0,0,0,1,1
001234567301,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-09-03,1,0,0,0,1,0,0,0,0,0,0
001234567301,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-09-05,1,0,0,0,0,0,0,0,0,1,1
001234567301,2021-09-06,1,0,0,0,0,0,0,0,0,1,1
001234567301,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-10-01,1,1,0,0,0,0,0,0,0,0,1
001234567301,2021-10-02,1,1,0,0,0,0,1,0,0,0,1
001234567301,2021-10-03,1,0,0,0,0,0,0,0,0,0,0
001234567301,2021-10-04,1,1,0,0,0,0,0,0,0,0,0
001234567301,2021-10-05,1,1,0,0,0,0,0,0,0,0,0
001234567301,2021-10-06,1,0,0,0,0,0,0,0,0,1,0
001234567301,2021-10-07,1,0,0,0,0,0,0,0,0,1,1
001234567302,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-07-04,1,1,0,0,0,1,0,0,0,1,1
001234567302,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-08-02,1,0,0,0,0,0,0,0,0,0,1
001234567302,2021-08-03,1,0,0,0,0,0,0,0,0,0,1
001234567302,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-08-05,1,1,0,0,0,1,0,0,0,1,1
001234567302,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-09-03,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-09-04,1,1,0,0,0,1,0,0,0,1,1
001234567302,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567302,2021-10-01,1,1,0,0,0,0,1,0,0,0,0
001234567302,2021-10-02,1,1,0,0,0,0,0,0,0,0,0
001234567302,2021-10-03,1,1,0,0,0,0,0,0,0,0,0
001234567302,2021-10-04,1,0,0,0,1,0,0,0,0,1,0
001234567302,2021-10-05,1,0,0,0,0,0,0,0,0,0,0
001234567302,2021-10-06,1,0,0,0,0,0,0,0,0,0,1
001234567302,2021-10-07,1,0,0,0,0,0,0,0,0,1,0
001234567303,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-07-04,1,1,0,0,0,1,0,0,0,1,1
001234567303,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-08-04,1,1,0,0,0,1,0,0,0,1,1
001234567303,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-09-03,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-09-04,1,1,0,0,0,1,0,0,0,1,1
001234567303,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567303,2021-10-01,1,1,0,0,0,0,1,0,0,0,0
001234567303,2021-10-02,1,1,0,0,0,0,0,0,0,0,0
001234567303,2021-10-03,1,0,0,0,0,0,0,0,0,0,0
001234567303,2021-10-04,1,1,0,0,0,0,0,0,0,0,0
001234567303,2021-10-05,1,1,0,0,0,0,0,0,0,0,0
001234567303,2021-10-06,1,1,0,0,0,0,0,0,0,0,0
001234567303,2021-10-07,1,1,0,0,0,0,0,0,0,0,0
001234567304,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-07-03,1,1,0,0,0,1,0,0,0,1,1
001234567304,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-08-06,1,1,0,0,0,1,0,0,0,1,1
001234567304,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-09-03,1,1,0,0,0,1,0,0,0,1,1
001234567304,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-10-01,1,0,0,0,0,0,1,0,0,0,0
001234567304,2021-10-02,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
001234567304,2021-10-04,1,1,0,0,0,0,0,0,0,0,0
001234567304,2021-10-05,1,1,0,0,0,0,0,0,0,0,1
001234567304,2021-10-06,1,0,0,0,0,0,0,0,0,1,1
001234567304,2021-10-07,1,1,0,0,0,0,0,0,0,0,0
001234567305,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-07-04,1,1,0,0,0,1,0,0,0,1,1
001234567305,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-08-05,1,1,0,0,0,1,0,0,0,1,1
001234567305,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-09-03,1,1,0,0,0,1,0,0,0,1,1
001234567305,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567305,2021-10-01,1,1,0,0,0,0,0,0,0,0,0
001234567305,2021-10-02,1,1,0,0,0,0,1,0,0,0,1
001234567305,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
001234567305,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
001234567305,2021-10-05,1,0,0,0,0,0,0,0,0,1,0
001234567305,2021-10-06,1,0,0,0,0,0,0,0,0,1,1
001234567305,2021-10-07,1,0,0,0,0,0,0,0,0,0,1
001234567306,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-07-04,1,1,0,0,0,1,0,0,0,1,1
001234567306,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-08-05,1,1,0,0,0,1,0,0,0,1,1
001234567306,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-09-03,1,1,0,0,0,1,0,0,0,1,1
001234567306,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567306,2021-10-01,1,1,0,0,0,0,1,0,0,0,0
001234567306,2021-10-02,1,1,0,0,0,0,0,0,0,0,0
001234567306,2021-10-03,1,0,0,0,0,1,0,0,0,1,0
001234567306,2021-10-04,1,1,0,0,0,0,1,0,0,0,0
001234567306,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
001234567306,2021-10-06,1,1,0,0,0,0,0,0,0,0,0
001234567306,2021-10-07,1,1,0,0,0,0,0,0,0,0,0
001234567307,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-07-07,1,1,0,0,0,1,0,0,0,1,1
001234567307,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-08-05,1,1,0,0,0,1,0,0,0,1,1
001234567307,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-09-03,1,1,0,0,0,1,0,0,0,1,1
001234567307,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567307,2021-10-01,1,1,0,1,0,0,0,0,0,0,0
001234567307,2021-10-02,1,1,0,0,0,0,0,0,0,0,0
001234567307,2021-10-03,1,0,0,0,0,1,0,0,0,1,0
001234567307,2021-10-04,1,1,0,0,0,0,1,0,0,0,0
001234567307,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
001234567307,2021-10-06,1,1,0,0,0,0,0,0,0,0,0
001234567307,2021-10-07,1,1,0,0,0,0,0,0,0,0,0
001234567308,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-07-04,1,1,0,0,0,1,0,0,0,1,1
001234567308,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-08-06,1,1,0,0,0,1,0,0,0,1,1
001234567308,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-09-03,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-09-04,1,1,0,1,1,0,0,0,0,0,1
001234567308,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-09-06,1,1,0,0,0,1,0,0,0,1,1
001234567308,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567308,2021-10-01,1,1,0,0,0,0,0,0,0,0,0
001234567308,2021-10-02,1,1,0,0,0,0,0,0,0,0,0
001234567308,2021-10-03,1,0,0,0,0,1,0,0,0,1,0
001234567308,2021-10-04,1,1,0,0,0,0,1,0,0,0,0
001234567308,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
001234567308,2021-10-06,1,1,0,0,0,0,0,0,0,0,0
001234567308,2021-10-07,1,1,0,0,0,0,0,0,0,0,0
001234567309,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-08-07,1,0,0,0,0,1,0,0,0,1,1
001234567309,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-09-02,1,1,0,0,0,0,0,0,0,0,0
001234567309,2021-09-03,1,0,0,0,0,1,0,0,0,0,1
001234567309,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567309,2021-10-01,1,1,0,0,0,0,1,0,0,0,0
001234567309,2021-10-02,1,0,0,0,0,0,0,0,0,0,1
001234567309,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
001234567309,2021-10-04,1,0,0,0,0,0,0,0,0,1,0
001234567309,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
001234567309,2021-10-06,1,0,0,0,0,0,0,0,0,0,1
001234567309,2021-10-07,1,0,0,0,0,0,0,0,0,1,0
001234567310,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-07-03,0,1,0,0,0,0,0,0,0,0,1
001234567310,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-07-07,1,0,0,0,0,0,0,0,0,0,1
001234567310,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-09-03,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-09-04,1,0,0,0,0,1,0,0,0,0,1
001234567310,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567310,2021-10-01,1,1,0,1,0,0,0,0,0,0,0
001234567310,2021-10-02,1,0,0,0,0,0,0,0,0,0,1
001234567310,2021-10-03,1,0,0,0,0,0,0,0,0,1,0
001234567310,2021-10-04,1,0,0,0,0,0,0,0,0,1,1
001234567310,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
001234567310,2021-10-06,1,0,0,0,0,0,0,0,0,1,0
001234567310,2021-10-07,1,0,0,0,0,0,0,0,0,0,1
001234567311,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-07-04,1,0,0,0,0,1,0,0,0,0,1
001234567311,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-07-06,1,0,0,0,0,0,0,0,0,0,1
001234567311,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-08-03,1,0,0,0,0,0,0,0,0,1,1
001234567311,2021-08-04,1,0,0,0,0,0,0,0,0,1,1
001234567311,2021-08-05,1,0,0,0,0,0,0,0,0,1,0
001234567311,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-09-03,1,0,0,0,0,1,0,0,0,0,1
001234567311,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-09-06,1,0,0,0,0,0,0,0,0,1,0
001234567311,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567311,2021-10-01,1,0,0,0,0,0,0,0,0,0,1
001234567311,2021-10-02,1,0,0,0,0,0,0,0,0,1,0
001234567311,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
001234567311,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
001234567311,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
001234567311,2021-10-06,1,0,0,0,0,0,0,0,0,1,0
001234567311,2021-10-07,1,0,0,0,0,0,0,0,0,1,1
001234567312,2021-07-01,1,1,0,0,0,0,0,1,0,0,1
001234567312,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-08-04,1,1,0,0,0,0,0,0,0,0,0
001234567312,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-08-06,1,1,0,0,0,0,0,0,0,1,0
001234567312,2021-08-07,1,0,0,0,0,1,0,0,0,1,1
001234567312,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-09-03,1,0,0,0,0,1,0,0,0,0,1
001234567312,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567312,2021-10-01,1,1,0,0,0,0,0,0,0,0,0
001234567312,2021-10-02,1,1,0,0,0,0,0,0,0,0,0
001234567312,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
001234567312,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
001234567312,2021-10-05,1,0,0,0,0,0,0,0,0,1,0
001234567312,2021-10-06,1,0,0,0,0,0,0,0,0,0,0
001234567312,2021-10-07,1,0,0,0,0,0,0,0,0,1,0
001234567313,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-08-06,1,1,0,0,0,0,0,0,0,1,0
001234567313,2021-08-07,1,1,0,0,0,0,0,0,0,1,0
001234567313,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-09-03,1,0,0,0,0,1,0,0,0,0,1
001234567313,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
001234567313,2021-10-01,1,1,0,0,0,0,0,0,0,0,0
001234567313,2021-10-02,1,1,0,0,0,0,1,0,0,0,1
001234567313,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
001234567313,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
001234567313,2021-10-05,1,0,0,0,0,0,0,0,0,1,1
001234567313,2021-10-06,1,0,0,0,0,0,0,0,0,0,1
001234567313,2021-10-07,1,0,0,0,0,0,0,0,0,1,0
001234567314,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-07-04,1,1,0,0,1,0,0,0,0,0,1
001234567314,2021-07-05,1,1,0,1,0,0,0,0,0,0,1
001234567314,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-08-06,1,1,0,0,0,0,0,0,0,1,0
001234567314,2021-08-07,1,0,0,0,0,1,0,0,0,0,1
001234567314,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-09-02,1,0,0,0,0,0,0,0,0,0,1
001234567314,2021-09-03,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
001234567314,2021-09-06,1,0,0,0,0,0,0,0,0,0,1
001234567314,2021-09-07,1,0,0,0,0,0,0,0,0,0,1
001234567314,2021-10-01,1,1,0,0,0,0,0,0,0,0,0
001234567314,2021-10-02,1,1,0,0,0,0,1,0,0,0,1
001234567314,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
001234567314,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
001234567314,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
001234567314,2021-10-06,1,0,0,0,0,0,0,0,0,1,0
001234567314,2021-10-07,1,0,0,0,0,0,0,0,0,0,1
001234567315,2021-07-01,1,0,0,1,0,0,0,0,0,0,1
001234567315,2021-07-02,1,0,0,0,0,0,0,0,0,0,1
001234567315,2021-07-03,1,1,0,0,0,1,0,0,0,1,1
001234567315,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
